id_catalogo_bien_servicio,id_catalogo_bien_servicio_padre,codigo,codigo_completo,nombre,nivel,id_bien_servicio_tipo,estado,revision,id_arai,sincronizar
10001258,5983,6202,2.9.5.06202,PINHOLE,4,C,AC,,,N
10001259,5983,6210,2.9.5.06210,TOMA MUESTRA,4,C,AC,,,N
10001260,5983,6225,2.9.5.06225,ELEMENTOS DE MONTAJE OPTICO,4,C,AC,,,N
10001261,5983,6229,2.9.5.06229,CINTA PARA DIALISIS,4,C,AC,,,N
10001262,5983,6236,2.9.5.06236,FILTRO DE LANA DE VIDRIO,4,C,AC,,,N
10001263,5983,6237,2.9.5.06237,RECIPIENTE P/LABORATORIO,4,C,AC,,,N
10001264,5983,6251,2.9.5.06251,CARPETA DE POLIETILENO,4,C,AC,,,N
10001265,5983,6255,2.9.5.06255,CAMPANITA DE DURHAM,4,C,AC,,,N
10001266,5983,6258,2.9.5.06258,CONCENTRADOR KUDERNA DANISH,4,C,AC,,,N
10001267,5983,6259,2.9.5.06259,COLUMNA RECTIFICADORA,4,C,AC,,,N
10001268,5983,6260,2.9.5.06260,FRASCO DE VIDRIO,4,C,AC,,,N
10001269,5983,6262,2.9.5.06262,TUBOS TYGON,4,C,AC,,,N
10001270,5983,6268,2.9.5.06268,HILOS DE SILICA GEL,4,C,AC,,,N
10001271,5983,6269,2.9.5.06269,CINTA PARA HOLTER,4,C,AC,,,N
10001272,5983,6270,2.9.5.06270,SOPORTE ADAPTADOR DE AGUJA,4,C,AC,,,N
10001273,5983,6273,2.9.5.06273,APLICADOR DE MUESTRAS,4,C,AC,,,N
10001274,5983,6274,2.9.5.06274,CAJA P/ SLIDES,4,C,AC,,,N
10001275,5983,6276,2.9.5.06276,CONO DE SEDIMENTACION,4,C,AC,,,N
10001276,5983,6282,2.9.5.06282,LIMPIADOR DE SONDA,4,C,AC,,,N
10001277,5983,6286,2.9.5.06286,HEMOSTATICO ABSORBIBLE,4,C,AC,,,N
10001278,5983,6287,2.9.5.06287,HEMOSTATICO SPONGOSTAN,4,C,AC,,,N
10001279,5983,6292,2.9.5.06292,CLAVO P/TRAUMATOLOGIA,4,C,AC,,,N
10001280,5983,6293,2.9.5.06293,FRASCO BROCAL,4,C,AC,,,N
10001281,5983,6300,2.9.5.06300,TRANSILUMINADOR PARA DNA,4,C,AC,,,N
10001282,5983,6305,2.9.5.06305,FRASCO LAVA OXIGENO,4,C,AC,,,N
10001283,5983,6306,2.9.5.06306,PINZA PARA ELECTRODO,4,C,AC,,,N
10001284,5983,6310,2.9.5.06310,TUBO DE KEHR,4,C,AC,,,N
10001285,5983,6311,2.9.5.06311,BOQUILLA PARA ESPEROMETRO,4,C,AC,,,N
10001286,5983,6312,2.9.5.06312,CABLE DE ELECTRODO P/HOLTER,4,C,AC,,,N
10001287,5983,6327,2.9.5.06327,LAVAOJOS DE EMERGENCIA,4,C,AC,,,N
10001288,5983,6328,2.9.5.06328,CONECTOR DE VIDRIO,4,C,AC,,,N
10001289,5983,6333,2.9.5.06333,SIERRA DE CIRUGIA,4,C,AC,,,N
10001290,5983,6334,2.9.5.06334,SEPARADOR DE CIRUGIA,4,C,AC,,,N
10001291,5983,6335,2.9.5.06335,ESTRIBOS QUIRURGICOS,4,C,AC,,,N
10001292,5983,6336,2.9.5.06336,ESCOPLOS DE CIRUGIA,4,C,AC,,,N
10001293,5983,6337,2.9.5.06337,PORTAAGUJA,4,C,AC,,,N
10001294,5983,6344,2.9.5.06344,PISTOLA P/HEMORROIDES,4,C,AC,,,N
10001295,5983,6346,2.9.5.06346,PORTA CARTUCHO,4,C,AC,,,N
10001296,5983,6347,2.9.5.06347,MANTA CALEFACTORA,4,C,AC,,,N
10001297,5983,6348,2.9.5.06348,CUILETES,4,C,AC,,,N
10001298,5983,6349,2.9.5.06349,MICROCOPAS DE MUESTRA,4,C,AC,,,N
10001299,5983,6350,2.9.5.06350,MICROPROSAMPLER,4,C,AC,,,N
10001300,5983,6353,2.9.5.06353,RESPIRADOR P/LABORATORIO,4,C,AC,,,N
10001301,5983,6379,2.9.5.06379,CLAVIJAS DE CIRUJIA,4,C,AC,,,N
10001302,5983,6380,2.9.5.06380,MEDIDOR P/ TRAUMATOLOGIA,4,C,AC,,,N
10001303,5983,6391,2.9.5.06391,TUBO DE CO2,4,C,AC,,,N
10001304,5983,6426,2.9.5.06426,FILM P/ELECTROFORESIS,4,C,AC,,,N
10001305,5983,6437,2.9.5.06437,BOTELLA P/CENTRIFUGA,4,C,AC,,,N
10001306,5983,6440,2.9.5.06440,VASO FILTRANTE,4,C,AC,,,N
10001307,5983,6441,2.9.5.06441,DISPENSADOR  VOLUMENES MUESTRA,4,C,AC,,,N
10001308,5983,6442,2.9.5.06442,MEMBRANA P/TRANSF.DE ADN/ARN,4,C,AC,,,N
10001309,5983,6444,2.9.5.06444,TOALLAS ANTISEPTICAS,4,C,AC,,,N
10001310,5983,6445,2.9.5.06445,PROPIPETEADORA,4,C,AC,,,N
10001311,5983,6450,2.9.5.06450,BOTELLA PARA MUESTRAS,4,C,AC,,,N
10001312,5983,6462,2.9.5.06462,SET INTRODUCTOR PARA SWAN GANZ,4,C,AC,,,N
10001313,5983,6463,2.9.5.06463,CONECTOR SH4,4,C,AC,,,N
10001314,5983,6471,2.9.5.06471,MICROPUNTA DE PIEPTA,4,C,AC,,,N
10001315,5983,6477,2.9.5.06477,JAULA P/LABORATORIO,4,C,AC,,,N
10001316,5983,6479,2.9.5.06479,MICROPIPETA AUTOMATICA,4,C,AC,,,N
10001317,5983,6488,2.9.5.06488,UNIDAD FILTRANTE,4,C,AC,,,N
10001318,5983,6494,2.9.5.06494,TERMOSTATO P/LABORATORIO,4,C,AC,,,N
10001319,5983,6496,2.9.5.06496,PUNTA DE PIPETA,4,C,AC,,,N
10001320,5983,6503,2.9.5.06503,BANDA DE GOMA,4,C,AC,,,N
10001321,5983,6504,2.9.5.06504,FRASCO ASPIRADOR,4,C,AC,,,N
10001322,5983,6507,2.9.5.06507,LAMPARA OFTALMOLOGICA,4,C,AC,,,N
10001323,5983,6508,2.9.5.06508,PUNCH,4,C,AC,,,N
10001324,5983,6509,2.9.5.06509,SET DE TUBULADURA,4,C,AC,,,N
10001325,5983,6510,2.9.5.06510,TRAMPAS DE AGUA,4,C,AC,,,N
10001326,5983,6512,2.9.5.06512,CAMARA CONTEO DE PLANCTON,4,C,AC,,,N
10001327,5983,6519,2.9.5.06519,MASCARA LARINGEA,4,C,AC,,,N
10001328,5983,6520,2.9.5.06520,TRADUCTOR DE PRESION,4,C,AC,,,N
10001329,5983,6526,2.9.5.06526,TUBO P/MEDICINA,4,C,AC,,,N
10001330,5983,6527,2.9.5.06527,TUBULADURA,4,C,AC,,,N
10001331,5983,6528,2.9.5.06528,TAMBOR CONICO,4,C,AC,,,N
10001332,5983,6529,2.9.5.06529,PAPEL INDICADOR PH,4,C,AC,,,N
10001333,5983,6532,2.9.5.06532,BOLSA DE ANESTESIA,4,C,AC,,,N
10001334,5983,6535,2.9.5.06535,MAMADERA,4,C,AC,,,N
10001335,5983,6543,2.9.5.06543,SET P/ANESTESIA,4,C,AC,,,N
10001336,5983,6545,2.9.5.06545,CODO DE CONEX. P/OXICAPNOGRAFO,4,C,AC,,,N
10001337,5983,6551,2.9.5.06551,MALETIN DE REANIMACION,4,C,AC,,,N
10001338,5983,6561,2.9.5.06561,EQUIPO DE BIOSEGURIDAD,4,C,AC,,,N
10001339,5983,6570,2.9.5.06570,FILTRO DE AGUA,4,C,AC,,,N
10001340,5983,6613,2.9.5.06613,FILTRO CAPILAR,4,C,AC,,,N
10001341,5983,6615,2.9.5.06615,JUEGO DE FILTROS OPTICOS,4,C,AC,,,N
10001342,5983,6629,2.9.5.06629,TIRAS P/ELECTROFORESIS,4,C,AC,,,N
10001343,5983,6632,2.9.5.06632,MINICONECTOR RAPIDO,4,C,AC,,,N
10001344,5983,6633,2.9.5.06633,CONECTOR DE POLIPROPILENO,4,C,AC,,,N
10001345,5983,6634,2.9.5.06634,DILUYENTE P/LABORATORIO,4,C,AC,,,N
10001346,5983,6637,2.9.5.06637,FORCEP P/MICROCIRUGIA,4,C,AC,,,N
10001347,5983,6638,2.9.5.06638,PLACA P/ELECTROINMUNODIFUSION,4,C,AC,,,N
10001348,5983,6639,2.9.5.06639,PERLA DE VIDRIO,4,C,AC,,,N
10001349,5983,6648,2.9.5.06648,AMPOLLA DE LIOFILIZACION,4,C,AC,,,N
10001350,5983,6649,2.9.5.06649,MEDIDOR P/MICROCIRUGIA DE OIDO,4,C,AC,,,N
10001351,5983,6650,2.9.5.06650,GANCHO P/MICROCIRUGIA DE OIDO,4,C,AC,,,N
10001352,5983,6651,2.9.5.06651,DISCO P/MICROCIRUGIA DE OIDO,4,C,AC,,,N
10001353,5983,6652,2.9.5.06652,RETRACTOR AUTOESTATICO,4,C,AC,,,N
10001354,5983,6653,2.9.5.06653,REGLA P/MICROCIRUGIA DE OIDO,4,C,AC,,,N
10001355,5983,6654,2.9.5.06654,TIJERA P/MICROCIRUGIA DE OIDO,4,C,AC,,,N
10001356,5983,6656,2.9.5.06656,ESPECULO P/MICROCIRUG. DE OIDO,4,C,AC,,,N
10001357,5983,6657,2.9.5.06657,CONECTOR P/MICROCIRUG. DE OIDO,4,C,AC,,,N
10001358,5983,6658,2.9.5.06658,MICROMOTOR P/CIRUGIA DE OIDO,4,C,AC,,,N
10001359,5983,6659,2.9.5.06659,PIEZA DE MANO P/MICROMOTOR,4,C,AC,,,N
10001360,5983,6661,2.9.5.06661,FRESAS PARA CIRUGIA,4,C,AC,,,N
10001361,5983,6672,2.9.5.06672,SET PARA PUNCION,4,C,AC,,,N
10001362,5983,6676,2.9.5.06676,PORTAOBEJO P/INMUNOFLUORES.,4,C,AC,,,N
10001363,5983,6677,2.9.5.06677,CONECTOR RAPIDO COMPLETO,4,C,AC,,,N
10001364,5983,6682,2.9.5.06682,COMPRESAS,4,C,AC,,,N
10001365,5983,6683,2.9.5.06683,NIEVE CARBONICA,4,C,AC,,,N
10001366,5983,6690,2.9.5.06690,MARTILLO P/CIRUGIA,4,C,AC,,,N
10001367,5983,6692,2.9.5.06692,TUBO ANTIBIOTICO,4,C,AC,,,N
10001368,5983,6693,2.9.5.06693,INTERMEDIARIO,4,C,AC,,,N
10001369,5983,6694,2.9.5.06694,OSTEOTOMO,4,C,AC,,,N
10001370,5983,6695,2.9.5.06695,DISECTOR,4,C,AC,,,N
10001371,5983,6696,2.9.5.06696,AMIGDALOTOMO,4,C,AC,,,N
10001372,5983,6698,2.9.5.06698,ABREBOCA,4,C,AC,,,N
10001373,5983,6700,2.9.5.06700,TROCAR DE PUNCION,4,C,AC,,,N
10001374,5983,6716,2.9.5.06716,GANCHO,4,C,AC,,,N
10001375,5983,6717,2.9.5.06717,LOCALIZADOR,4,C,AC,,,N
10001376,5983,6720,2.9.5.06720,ESPATULA,4,C,AC,,,N
10001377,5983,6752,2.9.5.06752,ASPIRADOR QUIRURGICO,4,C,AC,,,N
10001378,5983,6786,2.9.5.06786,PLACA DE TOQUE,4,C,AC,,,N
10001379,5983,6788,2.9.5.06788,PORTA SERIADA,4,C,AC,,,N
10001380,5983,6793,2.9.5.06793,ESPRAYADOR,4,C,AC,,,N
10001381,5983,6794,2.9.5.06794,MICROCAPILAR,4,C,AC,,,N
10001382,5983,6797,2.9.5.06797,PASTA DE KARAYA,4,C,AC,,,N
10001383,5983,6800,2.9.5.06800,BOLSA DE GOMA,4,C,AC,,,N
10001384,5983,6850,2.9.5.06850,BISTURI P/MICROCIRUGIA DE OIDO,4,C,AC,,,N
10001385,5983,6853,2.9.5.06853,INSTRUMENTAL P/MICROCIRUGIA,4,C,AC,,,N
10001386,5983,6862,2.9.5.06862,FUNDA P/MANGUERA,4,C,AC,,,N
10001387,5983,6863,2.9.5.06863,CAJA DE PETRI,4,C,AC,,,N
10001388,5983,6877,2.9.5.06877,FUENTE DE LUZ,4,C,AC,,,N
10001389,5983,6880,2.9.5.06880,DESACOPLADOR HOJA DE BISTURI,4,C,AC,,,N
10001390,5983,6930,2.9.5.06930,CARTUCHO P/ESTERILIZAR,4,C,AC,,,N
10001391,5983,6989,2.9.5.06989,BULBO DE REACCION,4,C,AC,,,N
10001392,5979,327,2.9.1.00327,CEPILLO ALAMBRE DE ACERO,4,C,AC,,,N
10001393,5979,544,2.9.1.00544,DESODORANTE DE AMBIENTE,4,C,AC,,,N
10001394,5979,563,2.9.1.00563,LIMPIAVIDRIOS,4,C,AC,,,N
10001395,5979,564,2.9.1.00564,BALDE DE PLASTICO,4,C,AC,,,N
10001396,5979,566,2.9.1.00566,LUSTRAMUEBLES,4,C,AC,,,N
10001397,5979,567,2.9.1.00567,CERA DE LUSTRAR,4,C,AC,,,N
10001398,5979,637,2.9.1.00637,DETERGENTE,4,C,AC,,,N
10001399,5979,638,2.9.1.00638,LAVANDINA,4,C,AC,,,N
10001400,5979,639,2.9.1.00639,JABON DE TOCADOR,4,C,AC,,,N
10001401,5979,642,2.9.1.00642,JABON P/LAVAR ROPA,4,C,AC,,,N
10001402,5979,646,2.9.1.00646,BOLSA DE RESIDUOS,4,C,AC,,,N
10001403,5979,678,2.9.1.00678,TRAPO REJILLA,4,C,AC,,,N
10001404,5979,683,2.9.1.00683,SECADOR DE GOMA,4,C,AC,,,N
10001405,5979,712,2.9.1.00712,CEPILLO,4,C,AC,,,N
10001406,5979,713,2.9.1.00713,TRAPO DE PISO,4,C,AC,,,N
10001407,5979,714,2.9.1.00714,FRANELA,4,C,AC,,,N
10001408,5979,760,2.9.1.00760,ESCOBA,4,C,AC,,,N
10001409,5979,761,2.9.1.00761,GUANTES P/LIMPIEZA,4,C,AC,,,N
10001410,5979,764,2.9.1.00764,ESCOBILLON,4,C,AC,,,N
10001411,5979,1081,2.9.1.01081,VIRUTA,4,C,AC,,,N
10001412,5979,1082,2.9.1.01082,RESTAURADOR DE MUEBLES,4,C,AC,,,N
10001413,5979,1083,2.9.1.01083,ESTROPAJO DE ACERO,4,C,AC,,,N
10001414,5979,1084,2.9.1.01084,DESINFECTANTE P/PISO,4,C,AC,,,N
10001415,5979,1085,2.9.1.01085,ACAROINA,4,C,AC,,,N
10001416,5979,1086,2.9.1.01086,LIMPIA ALFOMBRAS,4,C,AC,,,N
10001417,5979,1087,2.9.1.01087,LIMPIA METALES,4,C,AC,,,N
10001418,5979,1088,2.9.1.01088,POLVO LIMPIADOR,4,C,AC,,,N
10001419,5979,1130,2.9.1.01130,CEPILLO BARRENDERO,4,C,AC,,,N
10001420,5979,1141,2.9.1.01141,PORTAJABON,4,C,AC,,,N
10001421,5979,1156,2.9.1.01156,PLUMERO,4,C,AC,,,N
10001422,5979,1157,2.9.1.01157,JABONERA PORTATIL,4,C,AC,,,N
10001423,5979,1164,2.9.1.01164,ESPONJA,4,C,AC,,,N
10001424,5979,1487,2.9.1.01487,ESCOBILLA SALIVERA,4,C,AC,,,N
10001425,5979,1493,2.9.1.01493,VENTOSA SANITARIA,4,C,AC,,,N
10001426,5979,1494,2.9.1.01494,SOLVENTE DIELECTRICO,4,C,AC,,,N
10001427,5979,1654,2.9.1.01654,TRAPOS,4,C,AC,,,N
10001428,5979,1677,2.9.1.01677,LIMPIA MANTILLA P/IMPRENTA,4,C,AC,,,N
10001429,5979,1744,2.9.1.01744,ESTOPA,4,C,AC,,,N
10001430,5979,1920,2.9.1.01920,JABON CONCENTRADO,4,C,AC,,,N
10001431,5979,2028,2.9.1.02028,SHAMPOO,4,C,AC,,,N
10001432,5979,2029,2.9.1.02029,TRAPO REPASADOR,4,C,AC,,,N
10001433,5979,2030,2.9.1.02030,LANA DE ACERO,4,C,AC,,,N
10001434,5979,2130,2.9.1.02130,LUSTRE P/AUTOMOVILES,4,C,AC,,,N
10001435,5979,2224,2.9.1.02224,GEL LIMPIAMANOS,4,C,AC,,,N
10001436,5979,2250,2.9.1.02250,SUAVIZANTE P/ROPA,4,C,AC,,,N
10001437,5979,2251,2.9.1.02251,APRESTO P/ROPA,4,C,AC,,,N
10001438,5979,2333,2.9.1.02333,AMONIACO,4,C,AC,,,N
10001439,5979,2379,2.9.1.02379,PAÑO P/SOLDADURA,4,C,AC,,,N
10001440,5979,2425,2.9.1.02425,LAMPAZO,4,C,AC,,,N
10001441,5979,2436,2.9.1.02436,LIMPIADOR DESENGRASANTE,4,C,AC,,,N
10001442,5979,2437,2.9.1.02437,PALA DE RESIDUOS,4,C,AC,,,N
10001443,5979,2441,2.9.1.02441,QUITAMANCHA,4,C,AC,,,N
10001444,5979,2446,2.9.1.02446,PAÑO ABSORBENTE,4,C,AC,,,N
10001445,5979,2451,2.9.1.02451,POMADA P/ZAPATO,4,C,AC,,,N
10001446,5979,2470,2.9.1.02470,PASTILLA DESODORANTE,4,C,AC,,,N
10001447,5979,2484,2.9.1.02484,NAFTALINA,4,C,AC,,,N
10001448,5979,2659,2.9.1.02659,QUITASARRO,4,C,AC,,,N
10001449,5979,2661,2.9.1.02661,TACHO DE RESIDUOS,4,C,AC,,,N
10001450,5979,2662,2.9.1.02662,DESODORANTE P/AUTO,4,C,AC,,,N
10001451,5979,2667,2.9.1.02667,LIMPIA TAPIZADO,4,C,AC,,,N
10001452,5979,2670,2.9.1.02670,ESCOBILLA LIMPIA INODORO,4,C,AC,,,N
10001453,5979,2750,2.9.1.02750,LIMPIADOR P/PC,4,C,AC,,,N
10001454,5979,2751,2.9.1.02751,LIMPIACIRCUITO,4,C,AC,,,N
10001455,5979,2908,2.9.1.02908,PROTECTOR P/INODORO,4,C,AC,,,N
10001456,5979,3339,2.9.1.03339,LIMPIA CHAPAS P/IMPRENTA,4,C,AC,,,N
10001457,5979,3342,2.9.1.03342,LIMPIA KOMPAC P/IMPRENTA,4,C,AC,,,N
10001458,5979,3343,2.9.1.03343,BOLSA DE OBITO,4,C,AC,,,N
10001459,5979,3579,2.9.1.03579,SANITIZANTE,4,C,AC,,,N
10001460,5979,3614,2.9.1.03614,PALANGANA,4,C,AC,,,N
10001461,5979,3898,2.9.1.03898,DESODORANTE PERSONAL,4,C,AC,,,N
10001462,5979,4365,2.9.1.04365,CREMA DE AFEITAR,4,C,AC,,,N
10001463,5979,4366,2.9.1.04366,BROCHA DE AFEITAR,4,C,AC,,,N
10001464,5979,4432,2.9.1.04432,AROMATIZADOR PARA ROPA,4,C,AC,,,N
10001465,5979,4784,2.9.1.04784,LIMPIADOR MULTIUSO,4,C,AC,,,N
10001466,5979,5036,2.9.1.05036,FUENTON ,4,C,AC,,,N
10001467,5979,5125,2.9.1.05125,SACA HOJAS,4,C,AC,,,N
10001468,5979,5232,2.9.1.05232,LIMPIADOR P/PLANCHAS,4,C,AC,,,N
10001469,5979,5253,2.9.1.05253,BALDE DE ZINC,4,C,AC,,,N
10001470,5979,5592,2.9.1.05592,LIMPIADOR DE PISOS,4,C,AC,,,N
10001471,5979,5758,2.9.1.05758,COBERTOR PARA INODORO,4,C,AC,,,N
10001472,5979,6323,2.9.1.06323,CREMA DE ENJUAGUE,4,C,AC,,,N
10001473,5979,6498,2.9.1.06498,SOLVENTE INDUSTRIAL,4,C,AC,,,N
10001474,5979,6741,2.9.1.06741,GRAFITO,4,C,AC,,,N
10001475,5979,6950,2.9.1.06950,LUSTRADORES,4,C,AC,,,N
10001476,5979,6951,2.9.1.06951,LIMPIADORES,4,C,AC,,,N
10001477,5979,6952,2.9.1.06952,CEPILLOS,4,C,AC,,,N
10001478,5979,6956,2.9.1.06956,ARTICULOS DE TOCADOR,4,C,AC,,,N
10001479,5979,6960,2.9.1.06960,ELEM. LIMPIEZA INDUMENTARIA,4,C,AC,,,N
10001480,5979,6961,2.9.1.06961,ELEM. LIMPIEZA SANITARIOS,4,C,AC,,,N
10001481,5979,6963,2.9.1.06963,UTENSILLOS P/HIGIENE PERSONAL,4,C,AC,,,N
10001482,5982,684,2.9.4.00684,OLLA DE COCINA,4,C,AC,,,N
10001483,5982,685,2.9.4.00685,CAFETERA TIPO ITALIANA,4,C,AC,,,N
10001484,5982,687,2.9.4.00687,CACEROLA,4,C,AC,,,N
10001485,5982,689,2.9.4.00689,CUCHILLO,4,C,AC,,,N
10001486,5982,690,2.9.4.00690,CUCHARA,4,C,AC,,,N
10001487,5982,691,2.9.4.00691,PLATO P/ SERVIR COMIDAS,4,C,AC,,,N
10001488,5982,692,2.9.4.00692,TENEDOR,4,C,AC,,,N
10001489,5982,693,2.9.4.00693,ESPATULA P/ALIMENTOS,4,C,AC,,,N
10001490,5982,694,2.9.4.00694,POCILLO,4,C,AC,,,N
10001491,5982,695,2.9.4.00695,PINZA P/SERVIR,4,C,AC,,,N
10001492,5982,719,2.9.4.00719,JARRA,4,C,AC,,,N
10001493,5982,720,2.9.4.00720,SALSERA,4,C,AC,,,N
10001494,5982,721,2.9.4.00721,LECHERA,4,C,AC,,,N
10001495,5982,722,2.9.4.00722,TAZA P/BEBIDAS,4,C,AC,,,N
10001496,5982,755,2.9.4.00755,TETERA,4,C,AC,,,N
10001497,5982,756,2.9.4.00756,ENSALADERA,4,C,AC,,,N
10001498,5982,757,2.9.4.00757,FUENTE DE COCINA,4,C,AC,,,N
10001499,5982,1007,2.9.4.01007,SALERO,4,C,AC,,,N
10001500,5982,1008,2.9.4.01008,SARTEN,4,C,AC,,,N
10001501,5982,1009,2.9.4.01009,TRINCHANTE,4,C,AC,,,N
10001502,5982,1010,2.9.4.01010,PAVA,4,C,AC,,,N
10001503,5982,1011,2.9.4.01011,BOLS,4,C,AC,,,N
10001504,5982,1012,2.9.4.01012,COLADOR,4,C,AC,,,N
10001505,5982,1013,2.9.4.01013,HIELERA,4,C,AC,,,N
10001506,5982,1014,2.9.4.01014,VINAGRERA,4,C,AC,,,N
10001507,5982,1015,2.9.4.01015,BANDEJA DE MESA,4,C,AC,,,N
10001508,5982,1016,2.9.4.01016,JARRO,4,C,AC,,,N
10001509,5982,1017,2.9.4.01017,CUCHARON,4,C,AC,,,N
10001510,5982,1018,2.9.4.01018,ESPUMADERA,4,C,AC,,,N
10001511,5982,1037,2.9.4.01037,ACEITERA,4,C,AC,,,N
10001512,5982,1065,2.9.4.01065,AZUCARERA,4,C,AC,,,N
10001513,5982,1066,2.9.4.01066,CREMERA,4,C,AC,,,N
10001514,5982,1067,2.9.4.01067,ASADERA,4,C,AC,,,N
10001515,5982,1183,2.9.4.01183,COPA,4,C,AC,,,N
10001516,5982,1184,2.9.4.01184,VASO,4,C,AC,,,N
10001517,5982,1218,2.9.4.01218,CAFETERA ELECTRICA,4,C,AC,,,N
10001518,5982,2400,2.9.4.02400,BATIDOR,4,C,AC,,,N
10001519,5982,2403,2.9.4.02403,RALLADOR,4,C,AC,,,N
10001520,5982,2412,2.9.4.02412,SORBETE,4,C,AC,,,N
10001521,5982,2857,2.9.4.02857,BOMBILLA,4,C,AC,,,N
10001524,5982,3547,2.9.4.03547,ABRELATAS,4,C,AC,,,N
10001525,5982,3592,2.9.4.03592,BOLSA PARA FREEZER,4,C,AC,,,N
10001526,5982,3595,2.9.4.03595,COLADOR P/PASTAS,4,C,AC,,,N
10001527,5982,3597,2.9.4.03597,FLANERA,4,C,AC,,,N
10001528,5982,3598,2.9.4.03598,BUDINERA,4,C,AC,,,N
10001529,5982,3600,2.9.4.03600,CUCHARA DE MADERA,4,C,AC,,,N
10001530,5982,3601,2.9.4.03601,CUCHILLA P/COCINA,4,C,AC,,,N
10001531,5982,3605,2.9.4.03605,SACACORCHOS,4,C,AC,,,N
10001532,5982,3607,2.9.4.03607,MOLDE P/TORTA,4,C,AC,,,N
10001533,5982,3608,2.9.4.03608,TABLA P/PICAR,4,C,AC,,,N
10001534,5982,3622,2.9.4.03622,COPA P/POSTRE,4,C,AC,,,N
10001535,5982,3625,2.9.4.03625,CAFETERA,4,C,AC,,,N
10001536,5982,3629,2.9.4.03629,ESCURRIDOR,4,C,AC,,,N
10001537,5982,4743,2.9.4.04743,BANDEJA P/TRANSP. DE ALIMENTOS,4,C,AC,,,N
10001538,5982,4923,2.9.4.04923,CONSERVADORA DE FRIO,4,C,AC,,,N
10001539,5982,5185,2.9.4.05185,YERBERA-AZUCARERA,4,C,AC,,,N
10001540,5982,5279,2.9.4.05279,TARTERA,4,C,AC,,,N
10001541,5982,5280,2.9.4.05280,CUBIERTA PARA FUENTE,4,C,AC,,,N
10001542,5982,5281,2.9.4.05281,SOPERA,4,C,AC,,,N
10001543,5982,5354,2.9.4.05354,BATERIA DE COCINA,4,C,AC,,,N
10001544,5982,5735,2.9.4.05735,QUESERA,4,C,AC,,,N
10001545,5982,6578,2.9.4.06578,BANDEJA RECORDATORIA,4,C,AC,,,N
10001546,5982,6943,2.9.4.06943,FLORERO,4,C,AC,,,N
10001547,5982,6944,2.9.4.06944,MANTEQUERA,4,C,AC,,,N
10001548,5982,6970,2.9.4.06970,COMPOTERA,4,C,AC,,,N
10001549,5985,1626,2.9.9.01626,CINTA ANTIDESLIZANTE,4,C,AC,,,N
10001550,5985,1765,2.9.9.01765,CAJA PARA EMBALAR,4,C,AC,,,N
10001551,5985,1790,2.9.9.01790,CREDENCIAL,4,C,AC,,,N
10001552,5985,1888,2.9.9.01888,CINTA P/VALLADO,4,C,AC,,,N
10001553,5985,1890,2.9.9.01890,PAPEL EMBREADO,4,C,AC,,,N
10001554,5985,2007,2.9.9.02007,OREJERAS,4,C,AC,,,N
10001555,5985,2035,2.9.9.02035,SACA POSTAL,4,C,AC,,,N
10001556,5985,2131,2.9.9.02131,FAJA INDICADORA,4,C,AC,,,N
10001557,5985,2156,2.9.9.02156,SOGA,4,C,AC,,,N
10001558,5985,2172,2.9.9.02172,PORTA CREDENCIAL,4,C,AC,,,N
10001559,5985,2266,2.9.9.02266,VELA,4,C,AC,,,N
10001560,5985,2269,2.9.9.02269,SAHUMERIO,4,C,AC,,,N
10001561,5985,2273,2.9.9.02273,PROTECTOR FACIAL,4,C,AC,,,N
10001562,5985,2352,2.9.9.02352,CARTEL,4,C,AC,,,N
10001563,5985,2362,2.9.9.02362,CABLE P/ESGRIMA,4,C,AC,,,N
10001564,5985,2369,2.9.9.02369,ANILLO,4,C,AC,,,N
10001565,5985,2370,2.9.9.02370,GARGANTILLA,4,C,AC,,,N
10001566,5985,2371,2.9.9.02371,PULSERA,4,C,AC,,,N
10001567,5985,2398,2.9.9.02398,CIGARRERA,4,C,AC,,,N
10001568,5985,2405,2.9.9.02405,PERCHA,4,C,AC,,,N
10001569,5985,2417,2.9.9.02417,INCIENSO,4,C,AC,,,N
10001570,5985,2448,2.9.9.02448,PELOTA,4,C,AC,,,N
10001571,5985,2494,2.9.9.02494,BARRERA ABSORBENTE,4,C,AC,,,N
10001572,5985,2504,2.9.9.02504,PAÑAL,4,C,AC,,,N
10001573,5985,2653,2.9.9.02653,ENCENDEDOR,4,C,AC,,,N
10001574,5985,2692,2.9.9.02692,DRAGONAS PARA SABLE,4,C,AC,,,N
10001575,5985,2761,2.9.9.02761,RED P/DEPORTES,4,C,AC,,,N
10001576,5985,2762,2.9.9.02762,PALETA P/DEPORTES,4,C,AC,,,N
10001577,5985,2775,2.9.9.02775,KIT DE SUPERVIVENCIA,4,C,AC,,,N
10001578,5985,2781,2.9.9.02781,CAJA PARA PELICULA,4,C,AC,,,N
10001579,5985,2783,2.9.9.02783,JUEGO DE MESA,4,C,AC,,,N
10001580,5985,2792,2.9.9.02792,PLACAS PARA PISO,4,C,AC,,,N
10001581,5985,2799,2.9.9.02799,BOLSA P/TERMOCONTRAIBLE,4,C,AC,,,N
10001582,5985,2853,2.9.9.02853,FOSFORO,4,C,AC,,,N
10001583,5985,2885,2.9.9.02885,SILBATO,4,C,AC,,,N
